"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
751;"HS_QSFPDD_ASIC_09HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
752;"HS_QSFPDD_ASIC_09HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
753;"HS_QSFPDD_ASIC_10AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
754;"HS_QSFPDD_ASIC_10AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
755;"HS_QSFPDD_ASIC_10BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
756;"HS_QSFPDD_ASIC_10BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
757;"HS_QSFPDD_ASIC_10CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
758;"HS_QSFPDD_ASIC_10CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
759;"HS_QSFPDD_ASIC_10DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
760;"HS_QSFPDD_ASIC_10DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
761;"HS_QSFPDD_ASIC_10EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
762;"HS_QSFPDD_ASIC_10EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
763;"HS_QSFPDD_ASIC_10FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
764;"HS_QSFPDD_ASIC_10FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
765;"HS_QSFPDD_ASIC_10GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
766;"HS_QSFPDD_ASIC_10GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
767;"HS_QSFPDD_ASIC_10HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
768;"HS_QSFPDD_ASIC_10HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
769;"HS_QSFPDD_ASIC_11AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
770;"HS_QSFPDD_ASIC_11AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
771;"HS_QSFPDD_ASIC_11BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
772;"HS_QSFPDD_ASIC_11BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
773;"HS_QSFPDD_ASIC_11CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
774;"HS_QSFPDD_ASIC_11CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
775;"HS_QSFPDD_ASIC_11DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
776;"HS_QSFPDD_ASIC_11DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
777;"HS_QSFPDD_ASIC_11EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
778;"HS_QSFPDD_ASIC_11EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
779;"HS_QSFPDD_ASIC_11FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
780;"HS_QSFPDD_ASIC_11FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
781;"HS_QSFPDD_ASIC_11GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
782;"HS_QSFPDD_ASIC_11GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
783;"HS_QSFPDD_ASIC_11HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
784;"HS_QSFPDD_ASIC_11HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
785;"HS_QSFPDD_ASIC_12AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
786;"HS_QSFPDD_ASIC_12AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
787;"HS_QSFPDD_ASIC_12BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
788;"HS_QSFPDD_ASIC_12BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
789;"HS_QSFPDD_ASIC_12CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
790;"HS_QSFPDD_ASIC_12CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
791;"HS_QSFPDD_ASIC_12DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
792;"HS_QSFPDD_ASIC_12DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
793;"HS_QSFPDD_ASIC_12EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
794;"HS_QSFPDD_ASIC_12EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
795;"HS_QSFPDD_ASIC_12FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
796;"HS_QSFPDD_ASIC_12FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
797;"HS_QSFPDD_ASIC_12GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
798;"HS_QSFPDD_ASIC_12GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
799;"HS_QSFPDD_ASIC_12HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
800;"HS_QSFPDD_ASIC_12HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
801;"HS_QSFPDD_ASIC_13AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
802;"HS_QSFPDD_ASIC_13AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
803;"HS_QSFPDD_ASIC_13BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
804;"HS_QSFPDD_ASIC_13BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
805;"HS_QSFPDD_ASIC_13CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
806;"HS_QSFPDD_ASIC_13CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
807;"HS_QSFPDD_ASIC_13DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
808;"HS_QSFPDD_ASIC_13DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
809;"HS_QSFPDD_ASIC_13EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
810;"HS_QSFPDD_ASIC_13EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
811;"HS_QSFPDD_ASIC_13FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
812;"HS_QSFPDD_ASIC_13FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
813;"HS_QSFPDD_ASIC_13GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
814;"HS_QSFPDD_ASIC_13GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
815;"HS_QSFPDD_ASIC_13HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
816;"HS_QSFPDD_ASIC_13HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
817;"HS_QSFPDD_ASIC_14AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
818;"HS_QSFPDD_ASIC_14AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
819;"HS_QSFPDD_ASIC_14BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
820;"HS_QSFPDD_ASIC_14BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
821;"HS_QSFPDD_ASIC_14CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
822;"HS_QSFPDD_ASIC_14CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
823;"HS_QSFPDD_ASIC_14DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
824;"HS_QSFPDD_ASIC_14DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
825;"HS_QSFPDD_ASIC_14EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
826;"HS_QSFPDD_ASIC_14EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
827;"HS_QSFPDD_ASIC_14FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
828;"HS_QSFPDD_ASIC_14FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
829;"HS_QSFPDD_ASIC_14GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
830;"HS_QSFPDD_ASIC_14GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
831;"HS_QSFPDD_ASIC_14HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
832;"HS_QSFPDD_ASIC_14HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
833;"HS_QSFPDD_ASIC_15AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
834;"HS_QSFPDD_ASIC_15AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
835;"HS_QSFPDD_ASIC_15BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
836;"HS_QSFPDD_ASIC_15BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
837;"HS_QSFPDD_ASIC_15CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
838;"HS_QSFPDD_ASIC_15CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
839;"HS_QSFPDD_ASIC_15DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
840;"HS_QSFPDD_ASIC_15DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
841;"HS_QSFPDD_ASIC_15EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
842;"HS_QSFPDD_ASIC_15EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
843;"HS_QSFPDD_ASIC_15FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
844;"HS_QSFPDD_ASIC_15FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
845;"HS_QSFPDD_ASIC_15GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
846;"HS_QSFPDD_ASIC_15GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
847;"HS_QSFPDD_ASIC_15HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
848;"HS_QSFPDD_ASIC_15HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
849;"HS_QSFPDD_ASIC_16AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
850;"HS_QSFPDD_ASIC_16AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
851;"HS_QSFPDD_ASIC_16BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
852;"HS_QSFPDD_ASIC_16BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
853;"HS_QSFPDD_ASIC_16CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
854;"HS_QSFPDD_ASIC_16CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
855;"HS_QSFPDD_ASIC_16DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
856;"HS_QSFPDD_ASIC_16DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
857;"HS_QSFPDD_ASIC_16EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
858;"HS_QSFPDD_ASIC_16EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
859;"HS_QSFPDD_ASIC_16FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
860;"HS_QSFPDD_ASIC_16FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
861;"HS_QSFPDD_ASIC_16GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
862;"HS_QSFPDD_ASIC_16GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
863;"HS_QSFPDD_ASIC_16HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
864;"HS_QSFPDD_ASIC_16HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
865;"HS_QSFPDD_ASIC_17AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
866;"HS_QSFPDD_ASIC_17AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
867;"HS_QSFPDD_ASIC_17BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
868;"HS_QSFPDD_ASIC_17BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
869;"HS_QSFPDD_ASIC_17CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
870;"HS_QSFPDD_ASIC_17CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
871;"HS_QSFPDD_ASIC_17DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
872;"HS_QSFPDD_ASIC_17DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
873;"HS_QSFPDD_ASIC_17EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
874;"HS_QSFPDD_ASIC_17EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
875;"HS_QSFPDD_ASIC_17FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
876;"HS_QSFPDD_ASIC_17FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
877;"HS_QSFPDD_ASIC_17GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
878;"HS_QSFPDD_ASIC_17GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
879;"HS_QSFPDD_ASIC_17HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
880;"HS_QSFPDD_ASIC_17HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
881;"HS_QSFPDD_ASIC_18AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
882;"HS_QSFPDD_ASIC_18AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
883;"HS_QSFPDD_ASIC_18BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
884;"HS_QSFPDD_ASIC_18BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
885;"HS_QSFPDD_ASIC_18CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
886;"HS_QSFPDD_ASIC_18CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
887;"HS_QSFPDD_ASIC_18DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
888;"HS_QSFPDD_ASIC_18DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
889;"HS_QSFPDD_ASIC_18EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
890;"HS_QSFPDD_ASIC_18EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
891;"HS_QSFPDD_ASIC_18FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
892;"HS_QSFPDD_ASIC_18FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
893;"HS_QSFPDD_ASIC_18GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
894;"HS_QSFPDD_ASIC_18GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
895;"HS_QSFPDD_ASIC_18HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
896;"HS_QSFPDD_ASIC_18HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
897;"HS_QSFPDD_ASIC_19AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
898;"HS_QSFPDD_ASIC_19AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
899;"HS_QSFPDD_ASIC_19BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
900;"HS_QSFPDD_ASIC_19BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
901;"HS_QSFPDD_ASIC_19CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
902;"HS_QSFPDD_ASIC_19CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
903;"HS_QSFPDD_ASIC_19DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
904;"HS_QSFPDD_ASIC_19DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
905;"HS_QSFPDD_ASIC_19EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
906;"HS_QSFPDD_ASIC_19EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
907;"HS_QSFPDD_ASIC_19FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
908;"HS_QSFPDD_ASIC_19FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
909;"HS_QSFPDD_ASIC_19GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
910;"HS_QSFPDD_ASIC_19GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
911;"HS_QSFPDD_ASIC_19HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
912;"HS_QSFPDD_ASIC_19HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
913;"HS_QSFPDD_ASIC_20AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
914;"HS_QSFPDD_ASIC_20AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
915;"HS_QSFPDD_ASIC_20BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
916;"HS_QSFPDD_ASIC_20BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
917;"HS_QSFPDD_ASIC_20CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
918;"HS_QSFPDD_ASIC_20CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
919;"HS_QSFPDD_ASIC_20DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
920;"HS_QSFPDD_ASIC_20DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
921;"HS_QSFPDD_ASIC_20EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
922;"HS_QSFPDD_ASIC_20EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
923;"HS_QSFPDD_ASIC_20FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
924;"HS_QSFPDD_ASIC_20FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
925;"HS_QSFPDD_ASIC_20GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
926;"HS_QSFPDD_ASIC_20GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
927;"HS_QSFPDD_ASIC_20HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
928;"HS_QSFPDD_ASIC_20HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
929;"HS_QSFPDD_ASIC_21AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
930;"HS_QSFPDD_ASIC_21AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
931;"HS_QSFPDD_ASIC_21BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
932;"HS_QSFPDD_ASIC_21BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
933;"HS_QSFPDD_ASIC_21CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
934;"HS_QSFPDD_ASIC_21CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
935;"HS_QSFPDD_ASIC_21DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
936;"HS_QSFPDD_ASIC_21DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
937;"HS_QSFPDD_ASIC_21EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
938;"HS_QSFPDD_ASIC_21EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
939;"HS_QSFPDD_ASIC_21FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
940;"HS_QSFPDD_ASIC_21FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
941;"HS_QSFPDD_ASIC_21GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
942;"HS_QSFPDD_ASIC_21GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
943;"HS_QSFPDD_ASIC_21HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
944;"HS_QSFPDD_ASIC_21HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
945;"HS_QSFPDD_ASIC_22AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
946;"HS_QSFPDD_ASIC_22AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
947;"HS_QSFPDD_ASIC_22BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
948;"HS_QSFPDD_ASIC_22BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
949;"HS_QSFPDD_ASIC_22CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
950;"HS_QSFPDD_ASIC_22CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
951;"HS_QSFPDD_ASIC_22DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
952;"HS_QSFPDD_ASIC_22DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
953;"HS_QSFPDD_ASIC_22EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
954;"HS_QSFPDD_ASIC_22EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
955;"HS_QSFPDD_ASIC_22FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
956;"HS_QSFPDD_ASIC_22FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
957;"HS_QSFPDD_ASIC_22GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
958;"HS_QSFPDD_ASIC_22GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
959;"HS_QSFPDD_ASIC_22HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
960;"HS_QSFPDD_ASIC_22HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
961;"HS_QSFPDD_ASIC_23AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
962;"HS_QSFPDD_ASIC_23AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
963;"HS_QSFPDD_ASIC_23BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
964;"HS_QSFPDD_ASIC_23BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
965;"HS_QSFPDD_ASIC_23CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
966;"HS_QSFPDD_ASIC_23CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
967;"HS_QSFPDD_ASIC_23DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
968;"HS_QSFPDD_ASIC_23DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
969;"HS_QSFPDD_ASIC_23EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
970;"HS_QSFPDD_ASIC_23EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
971;"HS_QSFPDD_ASIC_23FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
972;"HS_QSFPDD_ASIC_23FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
973;"HS_QSFPDD_ASIC_23GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
974;"HS_QSFPDD_ASIC_23GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
975;"HS_QSFPDD_ASIC_23HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
976;"HS_QSFPDD_ASIC_23HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
977;"HS_QSFPDD_ASIC_24AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
978;"HS_QSFPDD_ASIC_24AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
979;"HS_QSFPDD_ASIC_24BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
980;"HS_QSFPDD_ASIC_24BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
981;"HS_QSFPDD_ASIC_24CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
982;"HS_QSFPDD_ASIC_24CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
983;"HS_QSFPDD_ASIC_24DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
984;"HS_QSFPDD_ASIC_24DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
985;"HS_QSFPDD_ASIC_24EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
986;"HS_QSFPDD_ASIC_24EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
987;"HS_QSFPDD_ASIC_24FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
988;"HS_QSFPDD_ASIC_24FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
989;"HS_QSFPDD_ASIC_24GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
990;"HS_QSFPDD_ASIC_24GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
991;"HS_QSFPDD_ASIC_24HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
992;"HS_QSFPDD_ASIC_24HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
993;"HS_QSFPDD_ASIC_25AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
994;"HS_QSFPDD_ASIC_25AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
